location,region,date,location_iso,region_iso,total_vaccinations
Peru,Tacna,2021-02-15,PE,PE-TAC,894
Peru,Tacna,2021-02-16,PE,PE-TAC,1341
Peru,Tacna,2021-02-17,PE,PE-TAC,1450
Peru,Tacna,2021-02-18,PE,PE-TAC,1542
Peru,Tacna,2021-02-19,PE,PE-TAC,2016
Peru,Tacna,2021-02-20,PE,PE-TAC,2431
Peru,Tacna,2021-02-21,PE,PE-TAC,2926
Peru,Tacna,2021-02-22,PE,PE-TAC,2933
Peru,Tacna,2021-02-23,PE,PE-TAC,3466
Peru,Tacna,2021-02-24,PE,PE-TAC,3617
Peru,Tacna,2021-02-25,PE,PE-TAC,3673
Peru,Tacna,2021-02-26,PE,PE-TAC,3852
Peru,Tacna,2021-02-27,PE,PE-TAC,4006
Peru,Tacna,2021-02-28,PE,PE-TAC,4083
Peru,Tacna,2021-03-01,PE,PE-TAC,4415
Peru,Tacna,2021-03-02,PE,PE-TAC,4468
Peru,Tacna,2021-03-03,PE,PE-TAC,4503
Peru,Tacna,2021-03-04,PE,PE-TAC,4592
Peru,Tacna,2021-03-05,PE,PE-TAC,5237
Peru,Tacna,2021-03-06,PE,PE-TAC,5269
Peru,Tacna,2021-03-07,PE,PE-TAC,5447
Peru,Tacna,2021-03-08,PE,PE-TAC,5459
Peru,Tacna,2021-03-09,PE,PE-TAC,5833
Peru,Tacna,2021-03-10,PE,PE-TAC,5979
Peru,Tacna,2021-03-11,PE,PE-TAC,6037
Peru,Tumbes,2021-02-12,PE,PE-TUM,379
Peru,Tumbes,2021-02-13,PE,PE-TUM,666
Peru,Tumbes,2021-02-14,PE,PE-TUM,736
Peru,Tumbes,2021-02-15,PE,PE-TUM,803
Peru,Tumbes,2021-02-16,PE,PE-TUM,999
Peru,Tumbes,2021-02-17,PE,PE-TUM,1019
Peru,Tumbes,2021-02-18,PE,PE-TUM,1027
Peru,Tumbes,2021-02-19,PE,PE-TUM,1544
Peru,Tumbes,2021-02-20,PE,PE-TUM,1846
Peru,Tumbes,2021-02-21,PE,PE-TUM,1981
Peru,Tumbes,2021-02-22,PE,PE-TUM,2000
Peru,Tumbes,2021-02-23,PE,PE-TUM,2103
Peru,Tumbes,2021-02-24,PE,PE-TUM,2106
Peru,Tumbes,2021-02-25,PE,PE-TUM,2164
Peru,Tumbes,2021-02-26,PE,PE-TUM,2270
Peru,Tumbes,2021-02-27,PE,PE-TUM,2516
Peru,Tumbes,2021-02-28,PE,PE-TUM,2579
Peru,Tumbes,2021-03-01,PE,PE-TUM,2696
Peru,Tumbes,2021-03-02,PE,PE-TUM,2699
Peru,Tumbes,2021-03-03,PE,PE-TUM,2713
Peru,Tumbes,2021-03-04,PE,PE-TUM,2776
Peru,Tumbes,2021-03-05,PE,PE-TUM,2968
Peru,Tumbes,2021-03-06,PE,PE-TUM,3040
Peru,Tumbes,2021-03-07,PE,PE-TUM,3110
Peru,Tumbes,2021-03-08,PE,PE-TUM,3187
Peru,Tumbes,2021-03-09,PE,PE-TUM,3204
Peru,Tumbes,2021-03-10,PE,PE-TUM,3400
Peru,Tumbes,2021-03-11,PE,PE-TUM,3593
Peru,Ucayali,2021-02-12,PE,PE-UCA,0
Peru,Ucayali,2021-02-13,PE,PE-UCA,638
Peru,Ucayali,2021-02-15,PE,PE-UCA,1033
Peru,Ucayali,2021-02-16,PE,PE-UCA,1471
Peru,Ucayali,2021-02-17,PE,PE-UCA,1518
Peru,Ucayali,2021-02-18,PE,PE-UCA,1666
Peru,Ucayali,2021-02-19,PE,PE-UCA,1681
Peru,Ucayali,2021-02-20,PE,PE-UCA,2323
Peru,Ucayali,2021-02-21,PE,PE-UCA,2344
Peru,Ucayali,2021-02-23,PE,PE-UCA,3775
Peru,Ucayali,2021-02-24,PE,PE-UCA,4076
Peru,Ucayali,2021-02-25,PE,PE-UCA,4142
Peru,Ucayali,2021-02-26,PE,PE-UCA,4264
Peru,Ucayali,2021-02-27,PE,PE-UCA,4282
Peru,Ucayali,2021-03-01,PE,PE-UCA,4300
Peru,Ucayali,2021-03-02,PE,PE-UCA,4518
Peru,Ucayali,2021-03-03,PE,PE-UCA,4818
Peru,Ucayali,2021-03-04,PE,PE-UCA,4921
Peru,Ucayali,2021-03-05,PE,PE-UCA,4943
Peru,Ucayali,2021-03-06,PE,PE-UCA,5218
Peru,Ucayali,2021-03-08,PE,PE-UCA,5506
Peru,Ucayali,2021-03-09,PE,PE-UCA,5781
Peru,Ucayali,2021-03-10,PE,PE-UCA,6234
Peru,Ucayali,2021-03-11,PE,PE-UCA,6410
